,episode,timesteps,penalties,score
66156,66156,14,1,-2
66157,66157,18,0,3
66158,66158,17,1,-5
66159,66159,15,1,-3
66160,66160,16,0,5
66161,66161,12,0,9
66162,66162,15,0,6
66163,66163,17,0,4
66164,66164,23,2,-20
66165,66165,18,1,-6
66166,66166,17,0,4
66167,66167,8,0,13
66168,66168,18,0,3
66169,66169,13,0,8
66170,66170,9,0,12
66171,66171,12,0,9
66172,66172,12,0,9
66173,66173,20,1,-8
66174,66174,17,1,-5
66175,66175,15,0,6
66176,66176,13,0,8
66177,66177,8,0,13
66178,66178,15,0,6
66179,66179,18,0,3
66180,66180,20,1,-8
66181,66181,8,0,13
66182,66182,18,1,-6
66183,66183,9,0,12
66184,66184,14,0,7
66185,66185,17,0,4
66186,66186,20,2,-17
66187,66187,17,0,4
66188,66188,10,1,2
66189,66189,17,1,-5
66190,66190,21,1,-9
66191,66191,19,2,-16
66192,66192,19,2,-16
66193,66193,15,0,6
66194,66194,11,0,10
66195,66195,14,0,7
66196,66196,16,0,5
66197,66197,14,2,-11
66198,66198,14,0,7
66199,66199,13,0,8
66200,66200,18,1,-6
66201,66201,16,1,-4
66202,66202,13,0,8
66203,66203,14,0,7
66204,66204,16,0,5
66205,66205,14,0,7
66206,66206,13,1,-1
66207,66207,18,0,3
66208,66208,19,1,-7
66209,66209,15,0,6
66210,66210,20,1,-8
66211,66211,10,1,2
66212,66212,13,0,8
66213,66213,11,0,10
66214,66214,12,0,9
66215,66215,10,0,11
66216,66216,16,1,-4
66217,66217,10,1,2
66218,66218,12,0,9
66219,66219,16,1,-4
66220,66220,12,1,0
66221,66221,12,2,-9
66222,66222,11,0,10
66223,66223,17,0,4
66224,66224,17,0,4
66225,66225,11,0,10
66226,66226,14,2,-11
66227,66227,15,0,6
66228,66228,19,2,-16
66229,66229,14,1,-2
66230,66230,18,0,3
66231,66231,20,0,1
66232,66232,16,1,-4
66233,66233,18,0,3
66234,66234,14,1,-2
66235,66235,15,0,6
66236,66236,20,0,1
66237,66237,16,0,5
66238,66238,21,0,0
66239,66239,17,1,-5
66240,66240,15,0,6
66241,66241,15,0,6
66242,66242,19,1,-7
66243,66243,10,0,11
66244,66244,18,1,-6
66245,66245,22,2,-19
66246,66246,18,1,-6
66247,66247,11,0,10
66248,66248,14,1,-2
66249,66249,14,1,-2
66250,66250,13,0,8
66251,66251,12,1,0
66252,66252,20,0,1
66253,66253,14,1,-2
66254,66254,13,0,8
66255,66255,17,0,4
66256,66256,14,0,7
66257,66257,14,1,-2
66258,66258,7,0,14
66259,66259,15,2,-12
66260,66260,19,3,-25
66261,66261,15,0,6
66262,66262,16,1,-4
66263,66263,12,0,9
66264,66264,17,0,4
66265,66265,17,0,4
66266,66266,13,2,-10
66267,66267,8,0,13
66268,66268,13,0,8
66269,66269,9,0,12
66270,66270,17,0,4
66271,66271,15,0,6
66272,66272,13,0,8
66273,66273,16,0,5
66274,66274,9,0,12
66275,66275,14,0,7
66276,66276,23,5,-47
66277,66277,15,1,-3
66278,66278,16,1,-4
66279,66279,15,0,6
66280,66280,16,1,-4
66281,66281,17,0,4
66282,66282,15,0,6
66283,66283,13,0,8
66284,66284,12,0,9
66285,66285,21,1,-9
66286,66286,17,0,4
66287,66287,16,1,-4
66288,66288,9,0,12
66289,66289,9,0,12
66290,66290,12,1,0
66291,66291,18,0,3
66292,66292,18,0,3
66293,66293,18,0,3
66294,66294,17,0,4
66295,66295,18,0,3
66296,66296,18,0,3
66297,66297,13,0,8
66298,66298,15,0,6
66299,66299,13,0,8
66300,66300,11,0,10
66301,66301,19,1,-7
66302,66302,14,0,7
66303,66303,16,0,5
66304,66304,16,2,-13
66305,66305,12,0,9
66306,66306,16,0,5
66307,66307,23,3,-29
66308,66308,13,0,8
66309,66309,18,0,3
66310,66310,15,0,6
66311,66311,16,3,-22
66312,66312,11,1,1
66313,66313,17,1,-5
66314,66314,12,0,9
66315,66315,13,0,8
66316,66316,13,1,-1
66317,66317,14,1,-2
66318,66318,16,0,5
66319,66319,17,0,4
66320,66320,15,0,6
66321,66321,12,0,9
66322,66322,15,0,6
66323,66323,15,0,6
66324,66324,20,0,1
66325,66325,18,1,-6
66326,66326,12,0,9
66327,66327,10,1,2
66328,66328,20,0,1
66329,66329,20,1,-8
66330,66330,22,0,-1
66331,66331,17,0,4
66332,66332,14,0,7
66333,66333,13,0,8
66334,66334,17,0,4
66335,66335,17,0,4
66336,66336,11,0,10
66337,66337,11,1,1
66338,66338,18,1,-6
66339,66339,19,2,-16
66340,66340,12,0,9
66341,66341,17,0,4
66342,66342,15,1,-3
66343,66343,20,1,-8
66344,66344,22,1,-10
66345,66345,14,0,7
66346,66346,17,0,4
66347,66347,15,1,-3
66348,66348,14,0,7
66349,66349,16,0,5
66350,66350,13,0,8
66351,66351,18,1,-6
66352,66352,10,0,11
66353,66353,13,0,8
66354,66354,14,0,7
66355,66355,13,0,8
66356,66356,15,0,6
66357,66357,10,0,11
66358,66358,11,0,10
66359,66359,18,1,-6
66360,66360,19,0,2
66361,66361,15,0,6
66362,66362,20,1,-8
66363,66363,15,0,6
66364,66364,21,0,0
66365,66365,14,1,-2
66366,66366,18,0,3
66367,66367,8,0,13
66368,66368,17,1,-5
66369,66369,12,0,9
66370,66370,19,0,2
66371,66371,15,0,6
66372,66372,23,2,-20
66373,66373,10,0,11
66374,66374,17,0,4
66375,66375,13,0,8
66376,66376,18,0,3
66377,66377,12,0,9
66378,66378,16,1,-4
66379,66379,13,0,8
66380,66380,12,0,9
66381,66381,16,0,5
66382,66382,17,0,4
66383,66383,14,1,-2
66384,66384,15,0,6
66385,66385,8,0,13
66386,66386,17,0,4
66387,66387,12,0,9
66388,66388,22,2,-19
66389,66389,19,0,2
66390,66390,19,2,-16
66391,66391,15,1,-3
66392,66392,13,0,8
66393,66393,8,0,13
66394,66394,14,1,-2
66395,66395,15,0,6
66396,66396,16,1,-4
66397,66397,8,0,13
66398,66398,18,0,3
66399,66399,14,0,7
66400,66400,13,0,8
66401,66401,19,1,-7
66402,66402,14,1,-2
66403,66403,13,0,8
66404,66404,20,0,1
66405,66405,9,0,12
66406,66406,19,2,-16
66407,66407,13,1,-1
66408,66408,18,0,3
66409,66409,15,1,-3
66410,66410,13,0,8
66411,66411,13,2,-10
66412,66412,16,0,5
66413,66413,14,0,7
66414,66414,8,0,13
66415,66415,20,0,1
66416,66416,13,1,-1
66417,66417,18,0,3
66418,66418,13,1,-1
66419,66419,12,0,9
66420,66420,18,0,3
66421,66421,15,0,6
66422,66422,8,0,13
66423,66423,13,0,8
66424,66424,23,2,-20
66425,66425,16,1,-4
66426,66426,12,0,9
66427,66427,16,1,-4
66428,66428,16,1,-4
66429,66429,8,0,13
66430,66430,14,0,7
66431,66431,16,0,5
66432,66432,14,1,-2
66433,66433,14,1,-2
66434,66434,11,0,10
66435,66435,13,0,8
66436,66436,7,0,14
66437,66437,14,0,7
66438,66438,13,0,8
66439,66439,13,1,-1
66440,66440,16,1,-4
66441,66441,20,0,1
66442,66442,17,1,-5
66443,66443,16,0,5
66444,66444,13,0,8
66445,66445,16,0,5
66446,66446,19,1,-7
66447,66447,11,1,1
66448,66448,11,0,10
66449,66449,15,0,6
66450,66450,14,0,7
66451,66451,19,0,2
66452,66452,19,0,2
66453,66453,18,0,3
66454,66454,14,0,7
66455,66455,13,0,8
66456,66456,14,0,7
66457,66457,16,0,5
66458,66458,16,1,-4
66459,66459,18,1,-6
66460,66460,11,0,10
66461,66461,16,1,-4
66462,66462,17,0,4
66463,66463,18,0,3
66464,66464,17,0,4
66465,66465,12,0,9
66466,66466,13,1,-1
66467,66467,16,0,5
66468,66468,17,0,4
66469,66469,16,0,5
66470,66470,18,1,-6
66471,66471,11,0,10
66472,66472,20,0,1
66473,66473,14,0,7
66474,66474,12,1,0
66475,66475,16,0,5
66476,66476,20,2,-17
66477,66477,13,0,8
66478,66478,12,0,9
66479,66479,16,0,5
66480,66480,14,0,7
66481,66481,11,0,10
66482,66482,10,0,11
66483,66483,17,0,4
66484,66484,23,0,-2
66485,66485,18,0,3
66486,66486,14,1,-2
66487,66487,13,0,8
66488,66488,16,0,5
66489,66489,12,0,9
66490,66490,18,0,3
66491,66491,12,0,9
66492,66492,17,1,-5
66493,66493,17,0,4
66494,66494,15,0,6
66495,66495,18,0,3
66496,66496,16,0,5
66497,66497,10,0,11
66498,66498,9,0,12
66499,66499,19,0,2
66500,66500,21,0,0
66501,66501,9,0,12
66502,66502,20,1,-8
66503,66503,13,0,8
66504,66504,14,0,7
66505,66505,18,1,-6
66506,66506,8,0,13
66507,66507,13,0,8
66508,66508,13,0,8
66509,66509,11,0,10
66510,66510,11,0,10
66511,66511,9,0,12
66512,66512,21,0,0
66513,66513,9,0,12
66514,66514,17,0,4
66515,66515,16,1,-4
66516,66516,14,1,-2
66517,66517,14,0,7
66518,66518,16,0,5
66519,66519,16,0,5
66520,66520,12,0,9
66521,66521,8,0,13
66522,66522,16,0,5
66523,66523,18,0,3
66524,66524,7,0,14
66525,66525,13,0,8
66526,66526,11,0,10
66527,66527,15,0,6
66528,66528,17,1,-5
66529,66529,10,0,11
66530,66530,20,2,-17
66531,66531,13,0,8
66532,66532,14,0,7
66533,66533,11,1,1
66534,66534,15,0,6
66535,66535,20,1,-8
66536,66536,17,0,4
66537,66537,22,0,-1
66538,66538,19,0,2
66539,66539,14,0,7
66540,66540,12,0,9
66541,66541,17,1,-5
66542,66542,13,1,-1
66543,66543,13,0,8
66544,66544,17,0,4
66545,66545,16,1,-4
66546,66546,18,0,3
66547,66547,15,0,6
66548,66548,12,0,9
66549,66549,20,0,1
66550,66550,13,0,8
66551,66551,9,0,12
66552,66552,16,2,-13
66553,66553,15,1,-3
66554,66554,9,0,12
66555,66555,17,0,4
66556,66556,17,0,4
66557,66557,16,1,-4
66558,66558,17,1,-5
66559,66559,16,0,5
66560,66560,17,1,-5
66561,66561,15,0,6
66562,66562,10,1,2
66563,66563,11,0,10
66564,66564,18,1,-6
66565,66565,13,0,8
66566,66566,17,0,4
66567,66567,15,1,-3
66568,66568,18,1,-6
66569,66569,11,0,10
66570,66570,11,0,10
66571,66571,14,1,-2
66572,66572,9,0,12
66573,66573,11,0,10
66574,66574,13,0,8
66575,66575,7,0,14
66576,66576,10,0,11
66577,66577,10,0,11
66578,66578,14,1,-2
66579,66579,12,0,9
66580,66580,17,0,4
66581,66581,12,0,9
66582,66582,19,1,-7
66583,66583,22,0,-1
66584,66584,18,0,3
66585,66585,22,1,-10
66586,66586,12,0,9
66587,66587,15,0,6
66588,66588,22,1,-10
66589,66589,18,0,3
66590,66590,15,0,6
66591,66591,13,0,8
66592,66592,13,0,8
66593,66593,14,1,-2
66594,66594,16,0,5
66595,66595,14,2,-11
66596,66596,11,0,10
66597,66597,6,0,15
66598,66598,12,0,9
66599,66599,17,0,4
66600,66600,12,0,9
66601,66601,13,1,-1
66602,66602,15,0,6
66603,66603,11,0,10
66604,66604,16,0,5
66605,66605,20,1,-8
66606,66606,16,0,5
66607,66607,21,1,-9
66608,66608,12,0,9
66609,66609,14,1,-2
66610,66610,16,2,-13
66611,66611,15,1,-3
66612,66612,16,0,5
66613,66613,15,0,6
66614,66614,15,0,6
66615,66615,13,2,-10
66616,66616,14,0,7
66617,66617,13,0,8
66618,66618,11,0,10
66619,66619,14,0,7
66620,66620,17,0,4
66621,66621,19,0,2
66622,66622,13,0,8
66623,66623,17,2,-14
66624,66624,19,1,-7
66625,66625,21,1,-9
66626,66626,14,0,7
66627,66627,12,0,9
66628,66628,14,0,7
66629,66629,17,0,4
66630,66630,12,1,0
66631,66631,18,1,-6
66632,66632,18,0,3
66633,66633,18,0,3
66634,66634,10,0,11
66635,66635,14,0,7
66636,66636,15,0,6
66637,66637,11,0,10
66638,66638,18,1,-6
66639,66639,11,0,10
66640,66640,18,0,3
66641,66641,11,0,10
66642,66642,17,0,4
66643,66643,14,0,7
66644,66644,18,1,-6
66645,66645,16,0,5
66646,66646,9,0,12
66647,66647,9,0,12
66648,66648,18,0,3
66649,66649,14,0,7
66650,66650,10,0,11
66651,66651,17,0,4
66652,66652,16,1,-4
66653,66653,17,0,4
66654,66654,14,0,7
66655,66655,15,0,6
66656,66656,6,0,15
66657,66657,16,0,5
66658,66658,16,1,-4
66659,66659,18,1,-6
66660,66660,17,3,-23
66661,66661,14,1,-2
66662,66662,14,0,7
66663,66663,13,0,8
66664,66664,11,0,10
66665,66665,16,1,-4
66666,66666,18,2,-15
66667,66667,23,3,-29
66668,66668,14,0,7
66669,66669,15,1,-3
66670,66670,19,1,-7
66671,66671,14,2,-11
66672,66672,18,1,-6
66673,66673,18,0,3
66674,66674,12,0,9
66675,66675,14,0,7
66676,66676,16,0,5
66677,66677,23,0,-2
66678,66678,17,0,4
66679,66679,9,0,12
66680,66680,13,0,8
66681,66681,16,0,5
66682,66682,14,1,-2
66683,66683,20,2,-17
66684,66684,9,0,12
66685,66685,12,1,0
66686,66686,21,1,-9
66687,66687,14,0,7
66688,66688,15,0,6
66689,66689,12,0,9
66690,66690,16,0,5
66691,66691,13,0,8
66692,66692,11,0,10
66693,66693,14,0,7
66694,66694,18,0,3
66695,66695,16,0,5
66696,66696,21,0,0
66697,66697,15,0,6
66698,66698,14,0,7
66699,66699,12,0,9
66700,66700,9,0,12
66701,66701,14,0,7
66702,66702,16,0,5
66703,66703,8,0,13
66704,66704,19,0,2
66705,66705,12,0,9
66706,66706,17,0,4
66707,66707,16,2,-13
66708,66708,13,0,8
66709,66709,16,0,5
66710,66710,14,0,7
66711,66711,11,0,10
66712,66712,15,0,6
66713,66713,18,1,-6
66714,66714,11,0,10
66715,66715,11,0,10
66716,66716,11,0,10
66717,66717,17,1,-5
66718,66718,14,0,7
66719,66719,19,1,-7
66720,66720,19,0,2
66721,66721,14,0,7
66722,66722,17,0,4
66723,66723,15,0,6
66724,66724,15,1,-3
66725,66725,14,0,7
66726,66726,16,0,5
66727,66727,12,0,9
66728,66728,11,1,1
66729,66729,18,1,-6
66730,66730,14,1,-2
66731,66731,14,0,7
66732,66732,16,1,-4
66733,66733,13,0,8
66734,66734,11,1,1
66735,66735,15,0,6
66736,66736,11,0,10
66737,66737,15,1,-3
66738,66738,17,0,4
66739,66739,18,0,3
66740,66740,22,2,-19
66741,66741,13,1,-1
66742,66742,19,1,-7
66743,66743,12,0,9
66744,66744,9,0,12
66745,66745,16,0,5
66746,66746,17,1,-5
66747,66747,20,1,-8
66748,66748,16,0,5
66749,66749,14,1,-2
66750,66750,13,1,-1
66751,66751,13,0,8
66752,66752,20,0,1
66753,66753,14,0,7
66754,66754,17,1,-5
66755,66755,12,1,0
66756,66756,27,1,-15
66757,66757,14,0,7
66758,66758,13,0,8
66759,66759,7,0,14
66760,66760,12,0,9
66761,66761,17,1,-5
66762,66762,13,0,8
66763,66763,15,0,6
66764,66764,14,0,7
66765,66765,19,2,-16
66766,66766,16,1,-4
66767,66767,17,0,4
66768,66768,10,1,2
66769,66769,16,0,5
66770,66770,19,1,-7
66771,66771,14,1,-2
66772,66772,13,0,8
66773,66773,17,0,4
66774,66774,18,3,-24
66775,66775,9,0,12
66776,66776,17,0,4
66777,66777,13,0,8
66778,66778,10,0,11
66779,66779,20,0,1
66780,66780,21,2,-18
66781,66781,14,0,7
66782,66782,13,1,-1
66783,66783,17,1,-5
66784,66784,14,0,7
66785,66785,13,0,8
66786,66786,17,0,4
66787,66787,17,0,4
66788,66788,15,1,-3
66789,66789,18,1,-6
66790,66790,13,1,-1
66791,66791,21,0,0
66792,66792,19,2,-16
66793,66793,14,1,-2
66794,66794,16,0,5
66795,66795,13,0,8
66796,66796,17,0,4
66797,66797,16,0,5
66798,66798,9,0,12
66799,66799,14,0,7
66800,66800,17,1,-5
66801,66801,14,0,7
66802,66802,14,1,-2
66803,66803,18,1,-6
66804,66804,12,0,9
66805,66805,17,0,4
66806,66806,18,1,-6
66807,66807,16,0,5
66808,66808,11,0,10
66809,66809,23,0,-2
66810,66810,12,0,9
66811,66811,14,0,7
66812,66812,16,0,5
66813,66813,14,0,7
66814,66814,11,0,10
66815,66815,22,0,-1
66816,66816,13,1,-1
66817,66817,18,0,3
66818,66818,20,0,1
66819,66819,14,0,7
66820,66820,14,0,7
66821,66821,19,2,-16
66822,66822,13,0,8
66823,66823,11,0,10
66824,66824,19,1,-7
66825,66825,11,0,10
66826,66826,14,0,7
66827,66827,9,0,12
66828,66828,12,0,9
66829,66829,10,0,11
66830,66830,17,0,4
66831,66831,9,0,12
66832,66832,19,2,-16
66833,66833,17,0,4
66834,66834,6,0,15
66835,66835,15,0,6
66836,66836,11,1,1
66837,66837,14,1,-2
66838,66838,8,0,13
66839,66839,17,0,4
66840,66840,15,1,-3
66841,66841,6,0,15
66842,66842,8,0,13
66843,66843,13,0,8
66844,66844,18,2,-15
66845,66845,22,0,-1
66846,66846,18,0,3
66847,66847,9,0,12
66848,66848,19,1,-7
66849,66849,14,0,7
66850,66850,19,1,-7
66851,66851,14,0,7
66852,66852,21,0,0
66853,66853,20,0,1
66854,66854,20,0,1
66855,66855,10,0,11
66856,66856,18,0,3
66857,66857,10,0,11
66858,66858,15,1,-3
66859,66859,14,0,7
66860,66860,16,0,5
66861,66861,18,1,-6
66862,66862,14,0,7
66863,66863,17,0,4
66864,66864,16,0,5
66865,66865,15,0,6
66866,66866,11,0,10
66867,66867,16,1,-4
66868,66868,12,1,0
66869,66869,13,0,8
66870,66870,17,0,4
66871,66871,21,0,0
66872,66872,13,1,-1
66873,66873,19,1,-7
66874,66874,16,1,-4
66875,66875,18,0,3
66876,66876,14,1,-2
66877,66877,13,0,8
66878,66878,12,0,9
66879,66879,15,0,6
66880,66880,14,0,7
66881,66881,13,0,8
66882,66882,13,0,8
66883,66883,17,0,4
66884,66884,11,0,10
66885,66885,15,1,-3
66886,66886,11,0,10
66887,66887,17,0,4
66888,66888,15,0,6
66889,66889,14,1,-2
66890,66890,14,1,-2
66891,66891,19,2,-16
66892,66892,14,0,7
66893,66893,16,0,5
66894,66894,18,2,-15
66895,66895,12,0,9
66896,66896,15,1,-3
66897,66897,10,0,11
66898,66898,18,0,3
66899,66899,16,0,5
66900,66900,17,2,-14
66901,66901,15,0,6
66902,66902,15,0,6
66903,66903,27,1,-15
66904,66904,12,0,9
66905,66905,17,0,4
66906,66906,11,0,10
66907,66907,17,0,4
66908,66908,16,1,-4
66909,66909,16,0,5
66910,66910,18,0,3
66911,66911,14,0,7
66912,66912,21,2,-18
66913,66913,12,0,9
66914,66914,21,0,0
66915,66915,14,1,-2
66916,66916,15,0,6
66917,66917,14,0,7
66918,66918,12,0,9
66919,66919,13,0,8
66920,66920,13,0,8
66921,66921,19,0,2
66922,66922,14,0,7
66923,66923,18,0,3
66924,66924,13,0,8
66925,66925,18,1,-6
66926,66926,13,2,-10
66927,66927,16,1,-4
66928,66928,12,1,0
66929,66929,13,0,8
66930,66930,16,1,-4
66931,66931,15,0,6
66932,66932,11,0,10
66933,66933,11,0,10
66934,66934,14,0,7
66935,66935,15,0,6
66936,66936,14,0,7
66937,66937,16,0,5
66938,66938,11,0,10
66939,66939,16,2,-13
66940,66940,12,0,9
66941,66941,10,0,11
66942,66942,19,0,2
66943,66943,11,0,10
66944,66944,8,0,13
66945,66945,10,0,11
66946,66946,17,1,-5
66947,66947,12,1,0
66948,66948,17,0,4
66949,66949,17,0,4
66950,66950,16,0,5
66951,66951,18,1,-6
66952,66952,20,1,-8
66953,66953,21,1,-9
66954,66954,14,0,7
66955,66955,12,0,9
66956,66956,8,0,13
66957,66957,17,1,-5
66958,66958,11,0,10
66959,66959,15,1,-3
66960,66960,11,1,1
66961,66961,19,0,2
66962,66962,14,0,7
66963,66963,19,1,-7
66964,66964,9,0,12
66965,66965,22,0,-1
66966,66966,11,1,1
66967,66967,14,1,-2
66968,66968,15,1,-3
66969,66969,16,0,5
66970,66970,16,0,5
66971,66971,13,1,-1
66972,66972,19,1,-7
66973,66973,14,0,7
66974,66974,17,0,4
66975,66975,13,0,8
66976,66976,12,0,9
66977,66977,17,0,4
66978,66978,14,0,7
66979,66979,15,2,-12
66980,66980,21,1,-9
66981,66981,16,0,5
66982,66982,16,0,5
66983,66983,22,2,-19
66984,66984,18,0,3
66985,66985,19,1,-7
66986,66986,17,2,-14
66987,66987,13,1,-1
66988,66988,11,0,10
66989,66989,17,0,4
66990,66990,16,2,-13
66991,66991,12,0,9
66992,66992,20,1,-8
66993,66993,11,0,10
66994,66994,9,0,12
66995,66995,17,0,4
66996,66996,15,1,-3
66997,66997,13,0,8
66998,66998,12,0,9
66999,66999,16,3,-22
67000,67000,13,1,-1
67001,67001,11,0,10
67002,67002,12,0,9
67003,67003,24,0,-3
67004,67004,18,0,3
67005,67005,20,1,-8
67006,67006,14,2,-11
67007,67007,21,2,-18
67008,67008,19,0,2
67009,67009,20,1,-8
67010,67010,18,0,3
67011,67011,15,0,6
67012,67012,12,0,9
67013,67013,10,1,2
67014,67014,14,1,-2
67015,67015,15,0,6
67016,67016,10,1,2
67017,67017,14,0,7
67018,67018,25,0,-4
67019,67019,13,0,8
67020,67020,13,0,8
67021,67021,15,1,-3
67022,67022,9,1,3
67023,67023,17,1,-5
67024,67024,13,0,8
67025,67025,10,0,11
67026,67026,13,0,8
67027,67027,18,0,3
67028,67028,17,0,4
67029,67029,18,2,-15
67030,67030,12,0,9
67031,67031,15,0,6
67032,67032,14,0,7
67033,67033,15,0,6
67034,67034,17,1,-5
67035,67035,15,0,6
67036,67036,16,0,5
67037,67037,6,0,15
67038,67038,15,0,6
67039,67039,13,0,8
67040,67040,20,0,1
67041,67041,13,1,-1
67042,67042,17,2,-14
67043,67043,9,0,12
67044,67044,15,0,6
67045,67045,11,0,10
67046,67046,12,0,9
67047,67047,13,2,-10
67048,67048,20,0,1
67049,67049,11,0,10
67050,67050,14,0,7
67051,67051,17,0,4
67052,67052,11,0,10
67053,67053,14,0,7
67054,67054,22,3,-28
67055,67055,18,0,3
67056,67056,13,0,8
67057,67057,16,1,-4
67058,67058,16,0,5
67059,67059,15,0,6
67060,67060,17,0,4
67061,67061,13,0,8
67062,67062,12,0,9
67063,67063,16,0,5
67064,67064,12,1,0
67065,67065,11,0,10
67066,67066,17,0,4
67067,67067,13,0,8
67068,67068,10,2,-7
67069,67069,14,0,7
67070,67070,11,0,10
67071,67071,15,1,-3
67072,67072,12,0,9
67073,67073,14,0,7
67074,67074,13,1,-1
67075,67075,15,0,6
67076,67076,12,0,9
67077,67077,16,0,5
67078,67078,20,1,-8
67079,67079,15,2,-12
67080,67080,12,0,9
67081,67081,17,0,4
67082,67082,15,0,6
67083,67083,11,0,10
67084,67084,7,0,14
67085,67085,16,0,5
67086,67086,13,0,8
67087,67087,11,1,1
67088,67088,12,0,9
67089,67089,16,0,5
67090,67090,12,0,9
67091,67091,7,0,14
67092,67092,18,0,3
67093,67093,19,1,-7
67094,67094,20,0,1
67095,67095,17,1,-5
67096,67096,14,0,7
67097,67097,19,1,-7
67098,67098,10,1,2
67099,67099,13,0,8
67100,67100,16,0,5
67101,67101,19,2,-16
67102,67102,9,0,12
67103,67103,17,0,4
67104,67104,12,0,9
67105,67105,12,1,0
67106,67106,18,0,3
67107,67107,17,1,-5
67108,67108,14,1,-2
67109,67109,15,0,6
67110,67110,17,0,4
67111,67111,21,1,-9
67112,67112,14,2,-11
67113,67113,15,0,6
67114,67114,10,0,11
67115,67115,15,1,-3
67116,67116,16,0,5
67117,67117,15,1,-3
67118,67118,18,0,3
67119,67119,13,0,8
67120,67120,15,1,-3
67121,67121,13,0,8
67122,67122,13,1,-1
67123,67123,18,1,-6
67124,67124,16,0,5
67125,67125,20,0,1
67126,67126,10,0,11
67127,67127,12,1,0
67128,67128,18,0,3
67129,67129,28,4,-43
67130,67130,13,1,-1
67131,67131,14,0,7
67132,67132,18,0,3
67133,67133,16,2,-13
67134,67134,19,1,-7
67135,67135,17,1,-5
67136,67136,13,0,8
67137,67137,13,0,8
67138,67138,14,0,7
67139,67139,11,0,10
67140,67140,21,1,-9
67141,67141,18,1,-6
67142,67142,18,1,-6
67143,67143,18,2,-15
67144,67144,18,0,3
67145,67145,16,0,5
67146,67146,11,0,10
67147,67147,17,0,4
67148,67148,18,1,-6
67149,67149,14,0,7
67150,67150,16,2,-13
67151,67151,16,1,-4
67152,67152,12,0,9
67153,67153,16,0,5
67154,67154,17,0,4
67155,67155,22,1,-10
67156,67156,17,0,4
67157,67157,14,0,7
67158,67158,14,0,7
67159,67159,15,3,-21
67160,67160,16,1,-4
67161,67161,8,0,13
67162,67162,21,0,0
67163,67163,11,1,1
67164,67164,11,1,1
67165,67165,17,0,4
67166,67166,14,1,-2
67167,67167,16,2,-13
67168,67168,11,0,10
67169,67169,15,1,-3
67170,67170,12,0,9
67171,67171,13,1,-1
67172,67172,15,2,-12
67173,67173,10,0,11
67174,67174,15,0,6
67175,67175,10,0,11
67176,67176,11,1,1
67177,67177,11,0,10
67178,67178,21,0,0
67179,67179,19,0,2
67180,67180,20,0,1
67181,67181,18,0,3
67182,67182,14,0,7
67183,67183,14,0,7
67184,67184,16,0,5
67185,67185,11,0,10
67186,67186,15,0,6
67187,67187,18,1,-6
67188,67188,23,2,-20
67189,67189,14,0,7
67190,67190,12,0,9
67191,67191,19,0,2
67192,67192,17,2,-14
67193,67193,16,1,-4
67194,67194,18,0,3
67195,67195,16,1,-4
67196,67196,15,0,6
67197,67197,14,0,7
67198,67198,8,0,13
67199,67199,18,0,3
67200,67200,12,2,-9
67201,67201,15,0,6
67202,67202,15,0,6
67203,67203,19,0,2
67204,67204,11,0,10
67205,67205,16,0,5
67206,67206,21,1,-9
67207,67207,19,1,-7
67208,67208,16,1,-4
67209,67209,15,1,-3
67210,67210,14,1,-2
67211,67211,19,1,-7
67212,67212,13,0,8
67213,67213,15,1,-3
67214,67214,10,1,2
67215,67215,18,2,-15
67216,67216,10,0,11
67217,67217,16,0,5
67218,67218,15,1,-3
67219,67219,9,0,12
67220,67220,6,0,15
67221,67221,20,0,1
67222,67222,14,0,7
67223,67223,20,0,1
67224,67224,17,2,-14
67225,67225,17,0,4
67226,67226,19,1,-7
67227,67227,10,0,11
67228,67228,20,0,1
67229,67229,19,1,-7
67230,67230,12,0,9
67231,67231,13,0,8
67232,67232,10,0,11
67233,67233,12,0,9
67234,67234,18,0,3
67235,67235,18,0,3
67236,67236,15,0,6
67237,67237,20,0,1
67238,67238,19,1,-7
67239,67239,21,1,-9
67240,67240,12,0,9
67241,67241,20,1,-8
67242,67242,12,0,9
67243,67243,18,1,-6
67244,67244,12,0,9
67245,67245,9,1,3
67246,67246,14,0,7
67247,67247,17,1,-5
67248,67248,12,0,9
67249,67249,16,1,-4
67250,67250,13,0,8
67251,67251,17,1,-5
67252,67252,11,0,10
67253,67253,12,0,9
67254,67254,12,0,9
67255,67255,14,1,-2
67256,67256,14,0,7
67257,67257,13,1,-1
67258,67258,12,0,9
67259,67259,9,0,12
67260,67260,20,0,1
67261,67261,12,0,9
67262,67262,11,0,10
67263,67263,12,1,0
67264,67264,21,0,0
67265,67265,12,1,0
67266,67266,17,0,4
67267,67267,10,0,11
67268,67268,15,0,6
67269,67269,13,0,8
67270,67270,11,1,1
67271,67271,9,0,12
67272,67272,14,1,-2
67273,67273,16,2,-13
67274,67274,13,0,8
67275,67275,14,0,7
67276,67276,19,0,2
67277,67277,13,0,8
67278,67278,16,0,5
67279,67279,16,1,-4
67280,67280,13,0,8
67281,67281,12,0,9
67282,67282,11,1,1
67283,67283,15,1,-3
67284,67284,18,1,-6
67285,67285,19,0,2
67286,67286,14,1,-2
67287,67287,15,1,-3
67288,67288,9,0,12
67289,67289,11,0,10
67290,67290,16,2,-13
67291,67291,16,0,5
